Bin Id	Completeness	Contamination	Strain heterogeneity	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Sample
shHF2_metabat_43	93.41	0.75	0.0	42	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	52.8805039444	1.982539	1713	0.933089840856	shHF2
shHF2_metabat_45	92.46	0.51	0.0	36	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	47.50424148649999	2.211585	2002	0.9225636817030001	shHF2
shHF2_metabat_46	74.43	4.03	0.0	43	0	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	29.578771485500003	1.506594	1590	0.87803084308	shHF2
shHF2_metabat_49	70.72	1.64	33.33	40	1	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	26.5094662376	1.727466	1689	0.865721235613	shHF2
shHF2_metabat_50_sub	94.62	0.89	0.0	39	0	UID1239	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Ruminococcus	48.2797352234	3.180708	3103	0.8460154154359999	shHF2
shHF2_metabat_52_sub	85.7	0.59	0.0	39	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	44.9511108047	2.877509	2949	0.9043850080050001	shHF2
shHF2_metabat_53	82.04	0.0	0.0	38	0	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	35.4039077126	0.8835459999999999	1053	0.914720908702	shHF2
shHF2_metabat_56_sub	81.13	6.25	50.0	31	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	46.6365538824	3.671153	3744	0.8895706607709999	shHF2
shHF2_metabat_61	65.79	2.03	16.67	41	0	UID286	k__Bacteria;p__Firmicutes;c__Bacilli	c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	36.593677239499996	1.683531	1904	0.8277115182320001	shHF2
shHF2_metabat_63	53.79	0.0	0.0	34	0	UID1120	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	55.655898515699995	0.976125	1193	0.8576053271870001	shHF2
shHF2_metabat_71_sub	56.03	0.73	0.0	27	0	UID1248	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	32.3018534232	1.9614	2242	0.873736106862	shHF2
shHF2_metabat_77	34.47	0.0	0.0	22	0	UID1395	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium	s__Clostridium_celatum	28.5226617619	0.730892	798	0.8689491744329999	shHF2
shRTF3_maxbin_004	99.52	0.48	0.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.46672419	2.141355	1774	0.853656213005	shRTF3
shRTF3_maxbin_008	99.52	0.12	50.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	55.2221011393	1.9125720000000002	1642	0.918224255087	shRTF3
shRTF3_maxbin_010	98.22	0.0	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.5656478087	2.188654	2014	0.898833255508	shRTF3
shRTF3_maxbin_013	93.71	0.68	0.0	42	0	UID1237	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Subdoligranulum;s__	58.9638763705	2.517693	2193	0.844483819115	shRTF3
shRTF3_maxbin_017	91.57	1.12	0.0	43	0	UID2329	k__Bacteria	p__Tenericutes;c__Mollicutes	29.0277735186	1.7613759999999998	1893	0.888090333921	shRTF3
shRTF3_maxbin_028_sub	90.31	0.38	0.0	26	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.390665137	2.279462	1772	0.893313860902	shRTF3
shRTF3_maxbin_030	91.14	1.27	0.0	43	0	UID1346	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_2;g__Clostridium_2	unresolved	51.2248466906	3.22392	2900	0.874606689992	shRTF3
shRTF3_metabat_001	100.0	8.62	72.22	31	12	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	43.6457347301	2.540995	2128	0.922405593085	shRTF3
shRTF3_metabat_007	95.68	2.59	0.0	38	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	45.9970267181	4.221705	3975	0.9022115472299999	shRTF3
shRTF3_metabat_010	93.1	0.59	50.0	40	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	50.6577059775	3.688272	3318	0.9028349861399999	shRTF3
shRTF3_metabat_012	98.73	1.58	0.0	43	0	UID1256	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	unresolved	50.284975490200004	3.375725	3151	0.911950469899	shRTF3
shRTF3_metabat_014	99.06	0.38	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.2822142818	2.685881	2145	0.9004457010570001	shRTF3
shRTF3_metabat_016	98.26	4.36	26.32	41	2	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	53.6777396425	2.799517	2301	0.924489474434	shRTF3
shRTF3_metabat_017	97.33	1.72	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.9326033759	3.3031410000000005	3009	0.878547418957	shRTF3
shRTF3_metabat_018	57.41	0.0	0.0	40	0	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	48.0010667566	2.347402	1867	0.8841361641509999	shRTF3
shRTF3_metabat_019	93.84	0.0	0.0	39	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	55.420400290500005	2.10049	1795	0.9269056267820001	shRTF3
shRTF3_metabat_020	97.17	0.75	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	48.157217246	3.1400740000000003	2628	0.8984202283130001	shRTF3
shRTF3_metabat_021	97.59	1.72	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	39.5352505511	4.369841	4089	0.871602650989	shRTF3
shRTF3_metabat_023	24.4	0.0	0.0	37	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	48.017220540299995	0.782057	669	0.8930346509270001	shRTF3
shRTF3_metabat_024	97.15	1.34	0.0	42	0	UID1230	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_valericigenes	59.4515002375	3.922614	3935	0.880127129511	shRTF3
shRTF3_metabat_025	93.72	0.47	50.0	40	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.735303754499995	2.341295	1937	0.9242705425839999	shRTF3
shRTF3_metabat_026	94.95	2.11	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	42.5053648961	3.6078690000000004	3357	0.889292820776	shRTF3
shRTF3_metabat_030	76.42	0.0	0.0	42	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.9383461708	2.122112	1670	0.905156278274	shRTF3
shRTF3_metabat_031	94.09	0.18	0.0	31	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	44.849185007799996	2.426062	2012	0.9116065459170001	shRTF3
shRTF3_metabat_032	96.86	0.38	0.0	42	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	46.9442387818	3.0826439999999997	2645	0.913459030624	shRTF3
shRTF3_metabat_033	92.53	1.47	46.15	36	7	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	45.8394052883	3.5655580000000002	3269	0.895200695095	shRTF3
shRTF3_metabat_034	93.66	0.1	0.0	42	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.6020635646	3.658836	3502	0.8881439343	shRTF3
shRTF3_metabat_035	98.75	0.0	0.0	43	0	UID4182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	unresolved	44.2310393313	2.563418	2294	0.884250247131	shRTF3
shRTF3_metabat_036	81.53	1.23	0.0	43	0	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	26.1421612338	1.91185	1785	0.856921306588	shRTF3
shRTF3_metabat_037	93.73	0.4	0.0	24	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.7600285424	1.958337	1652	0.8785239721250001	shRTF3
shRTF3_metabat_038	90.46	1.63	33.33	17	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.473742336	1.970807	1714	0.897641930438	shRTF3
shRTF3_metabat_040	90.52	2.59	0.0	30	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	38.0429223144	3.63933	3291	0.8611332305670001	shRTF3
shRTF3_metabat_041	94.9	2.09	20.0	30	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.8457869216	3.040436	2992	0.903351361449	shRTF3
shRTF3_metabat_042	95.08	0.38	0.0	27	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	54.2815479201	2.3299119999999998	1931	0.921927523443	shRTF3
shRTF3_metabat_043	98.99	1.34	0.0	43	0	UID1230	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_valericigenes	61.0444464818	3.4036129999999996	3362	0.8719046495589999	shRTF3
shRTF3_metabat_045	98.11	6.04	7.69	42	1	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	54.666923261499996	2.380112	1974	0.9062090355410001	shRTF3
shRTF3_metabat_051	93.64	0.75	0.0	29	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	52.619454265200005	2.858688	2327	0.9031300372759999	shRTF3
shRTF3_metabat_055	90.09	0.69	7.14	34	5	UID1328	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	unresolved	42.0706906019	2.846054	2794	0.899206409998	shRTF3
shRTF3_metabat_057	96.48	0.34	0.0	43	0	UID1236	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Anaerotruncus;s__Anaerotruncus_colihominis	55.4772714382	2.4343310000000002	2343	0.863248670785	shRTF3
shRTF3_metabat_059	92.53	0.93	25.0	32	0	UID1339	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	unresolved	44.6163674534	3.428121	3612	0.902442766752	shRTF3
shRTF3_metabat_061	85.56	0.98	0.0	43	0	UID1109	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_2;f__Peptococcaceae	o__Clostridiales;g__Desulfonispora;s__Desulfonispora_thiosulfatigenes	48.9904424124	2.14154	2217	0.8890933627200002	shRTF3
shRTF3_metabat_062	79.15	4.17	77.78	30	2	UID1372	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__;g__;s__	37.2107131788	3.263746	3558	0.8618850854200001	shRTF3
shRTF3_metabat_063	77.46	1.47	28.57	39	2	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	28.111222272800003	1.778232	2026	0.847613809672	shRTF3
shRTF3_metabat_066	91.64	0.5	0.0	29	5	UID1248	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	40.1605089219	3.655388	3668	0.8707931962350001	shRTF3
shRTF3_metabat_067	84.25	0.77	16.67	20	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	56.6102171004	2.031461	1896	0.899876000573	shRTF3
shRTF3_metabat_070_sub	80.01	0.0	0.0	33	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	56.005505811899994	2.248389	2190	0.882740486633	shRTF3
shRTF3_metabat_078	64.21	0.84	28.57	23	0	UID2663	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	s__Bacteroides_uniformis	46.6757303138	2.489017	2559	0.8979327983700002	shRTF3
shRTF3_metabat_087	56.71	2.08	0.0	28	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	47.668357173100006	1.532689	1632	0.9156201943119999	shRTF3
shRTF3_metabat_091	33.84	0.67	0.0	17	0	UID1228	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_desmolans	56.5122972321	0.958793	1118	0.8645275883319999	shRTF3
shRTF3_metabat_094	49.06	0.19	0.0	18	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	46.203965688900006	1.7923669999999998	2127	0.898140280422	shRTF3
shRTF3_metabat_099_sub	61.21	0.67	0.0	29	0	UID1228	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_desmolans	57.087659144899995	2.073999	2354	0.865100706413	shRTF3
shRTF4_maxbin_001	98.36	0.94	0.0	43	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	46.119994407600004	4.742791	4115	0.896407410742	shRTF4
shRTF4_maxbin_006_sub	89.25	0.0	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.729663599	2.675589	2223	0.899893444023	shRTF4
shRTF4_maxbin_007	99.52	0.48	100.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	55.07470507399999	1.962348	1693	0.9143678898950001	shRTF4
shRTF4_maxbin_008	98.22	0.0	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.562856673199995	2.214572	2045	0.897696710696	shRTF4
shRTF4_maxbin_010	98.08	0.16	0.0	43	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.15396600770001	2.099792	1777	0.876647782257	shRTF4
shRTF4_maxbin_014_sub	97.3	1.35	0.0	43	0	UID1372	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	35.1018880617	3.669286	3203	0.859372095825	shRTF4
shRTF4_maxbin_017	96.6	0.17	0.0	43	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	55.7425376745	2.904651	2558	0.889379137115	shRTF4
shRTF4_maxbin_024_sub	87.49	4.71	0.0	28	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	38.4813301561	3.712096	3411	0.865875774764	shRTF4
shRTF4_maxbin_032	82.64	5.87	4.55	43	0	UID1109	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_2;f__Peptococcaceae	o__Clostridiales;g__Desulfonispora;s__Desulfonispora_thiosulfatigenes	50.168263248	2.0512330000000003	2159	0.894048603937	shRTF4
shRTF4_maxbin_036	86.55	2.49	0.0	39	0	UID1237	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Subdoligranulum;s__	59.81525731479999	2.1222939999999997	1985	0.846944862493	shRTF4
shRTF4_metabat_01	98.92	0.0	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	43.6201310876	2.427004	2030	0.921140632648	shRTF4
shRTF4_metabat_06_sub	95.38	0.38	0.0	42	0	UID2652	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	s__Parabacteroides_gordonii	43.3573384042	6.220075	5300	0.904741502313	shRTF4
shRTF4_metabat_07	92.41	1.29	33.33	42	1	UID1256	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	unresolved	46.3362912218	4.286936	4071	0.876182896129	shRTF4
shRTF4_metabat_08	98.29	0.38	0.0	31	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.715502729099995	2.647702	2152	0.891987844554	shRTF4
shRTF4_metabat_09	98.08	2.97	0.0	42	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.4173166738	3.853906	3632	0.887229475758	shRTF4
shRTF4_metabat_10_sub	94.69	2.38	0.0	27	0	UID1287	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__;s__	42.4808961081	4.418266	4224	0.879643733537	shRTF4
shRTF4_metabat_11	72.41	0.0	0.0	41	0	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	47.912955994200004	2.658147	2120	0.880790264797	shRTF4
shRTF4_metabat_12	95.56	0.34	0.0	39	0	UID1230	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_valericigenes	58.373670932299994	2.895266	2830	0.864029073667	shRTF4
shRTF4_metabat_13	93.04	1.83	9.09	23	6	UID1327	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	f__Peptostreptococcaceae;g__Clostridium;s__	40.367307715500004	4.310987	4195	0.870401372122	shRTF4
shRTF4_metabat_14_sub	97.59	3.16	0.0	42	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	45.5658777856	5.344062999999999	5009	0.8990361827700001	shRTF4
shRTF4_metabat_18	95.4	2.3	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	39.9751193517	3.791463	3588	0.9078392694320001	shRTF4
shRTF4_metabat_19	97.5	0.57	50.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	53.546336554899995	2.669402	2214	0.9268506579379999	shRTF4
shRTF4_metabat_22_sub	98.68	3.17	29.41	36	7	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	48.1645687026	3.191868	2681	0.898310957721	shRTF4
shRTF4_metabat_23	99.46	0.54	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	44.610951720699994	2.672084	2257	0.9089725472700001	shRTF4
shRTF4_metabat_25_sub	93.64	0.78	0.0	36	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	46.7327478342	3.020082	2610	0.9120765595110001	shRTF4
shRTF4_metabat_26	97.55	0.0	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.780956177700006	2.506064	2067	0.9248004041399999	shRTF4
shRTF4_metabat_28	89.74	1.44	0.0	26	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.356859811999996	1.9739229999999999	1709	0.901173450028	shRTF4
shRTF4_metabat_29_sub	97.45	0.0	0.0	43	0	UID4182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	unresolved	44.2434703374	2.534294	2317	0.881363409297	shRTF4
shRTF4_metabat_30_sub	99.04	0.48	0.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.9052240454	2.006749	1630	0.8513924760889999	shRTF4
shRTF4_metabat_38	89.22	0.95	0.0	35	0	UID1342	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Peptostreptococcaceae_2;g__Clostridium_2	51.3533609122	3.5927010000000004	3593	0.9051994585690001	shRTF4
shRTF4_metabat_40_sub	94.25	1.13	0.0	32	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.390765241400004	2.552225	2101	0.899734153533	shRTF4
shRTF4_metabat_43	91.58	1.12	0.0	39	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	64.1202125419	1.6394529999999998	1479	0.8680169544349999	shRTF4
shRTF4_metabat_44	87.53	1.4	33.33	16	1	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	52.9063996811	2.638398	2217	0.9011623720149999	shRTF4
shRTF4_metabat_45	75.1	4.36	0.0	41	0	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	29.6013308571	1.514505	1586	0.881158530345	shRTF4
shRTF4_metabat_46	79.73	1.0	66.67	25	1	UID2663	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	s__Bacteroides_uniformis	46.57001429859999	3.212597	3096	0.893930984808	shRTF4
shRTF4_metabat_48_sub	87.89	0.41	33.33	30	2	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	54.8470229837	2.107724	1926	0.908719547721	shRTF4
shRTF4_metabat_62	63.32	1.71	0.0	29	0	UID2142	k__Bacteria	p__Cyanobacteria	32.9583323708	1.1719950000000001	1438	0.8928331605509999	shRTF4
shHC1_maxbin_002	97.98	0.16	0.0	42	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.13617083649999	2.122407	1796	0.8763210826200001	shHC1
shHC1_maxbin_003	98.22	0.0	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.577663226700004	2.225993	2055	0.899590429979	shHC1
shHC1_maxbin_006	96.13	1.58	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	46.243130307600005	4.335395	4262	0.901000254879	shHC1
shHC1_maxbin_008_sub	97.59	5.17	4.76	42	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	37.9806671301	5.373785	5157	0.8566161467199999	shHC1
shHC1_maxbin_011	97.96	0.0	0.0	43	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	55.597520824700005	2.805195	2445	0.8880534151809999	shHC1
shHC1_maxbin_014	97.91	1.72	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.786644798699996	3.462571	3171	0.878741836629	shHC1
shHC1_metabat_02	100.0	0.0	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	43.6722253237	2.443416	2051	0.921494334162	shHC1
shHC1_metabat_05	87.86	0.85	0.0	42	0	UID2142	k__Bacteria	p__Cyanobacteria	33.0980370953	1.813178	1848	0.909468899358	shHC1
shHC1_metabat_06	74.36	0.48	100.0	42	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	54.6840079109	1.399592	1207	0.923446975976	shHC1
shHC1_metabat_11	95.16	0.08	100.0	38	1	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	55.1674486628	2.167908	1844	0.920982347959	shHC1
shHC1_metabat_12	99.52	1.44	0.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.8196094214	2.008408	1617	0.850547299154	shHC1
