genome	completeness	contamination	strain heterogeneity	# unique markers (of 43)	# multi-copy	insertion branch uid	taxonomy (contained)	taxonomy (sister lineage)	gc	genome size (mbp)	gene count	coding density	sample
shRTF3_metabat_034.fasta	93.66	0.1	0.0	42	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.6020635646	3.658836	3502	0.8881439343	shRTF3
shRTF3_metabat_035.fasta	98.75	0.0	0.0	43	0	UID4182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	unresolved	44.2310393313	2.563418	2294	0.884250247131	shRTF3
shRTF3_metabat_036.fasta	81.53	1.23	0.0	43	0	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	26.1421612338	1.91185	1785	0.856921306588	shRTF3
shRTF3_metabat_037.fasta	93.73	0.4	0.0	24	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.7600285424	1.958337	1652	0.8785239721250001	shRTF3
shRTF3_metabat_038.fasta	90.46	1.63	33.33	17	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.473742336	1.970807	1714	0.897641930438	shRTF3
shRTF3_metabat_040.fasta	90.52	2.59	0.0	30	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	38.0429223144	3.63933	3291	0.8611332305670001	shRTF3
shRTF3_metabat_041.fasta	94.9	2.09	20.0	30	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.8457869216	3.040436	2992	0.903351361449	shRTF3
shRTF3_metabat_042.fasta	95.08	0.38	0.0	27	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	54.2815479201	2.329912	1931	0.921927523443	shRTF3
shRTF3_metabat_043.fasta	98.99	1.34	0.0	43	0	UID1230	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_valericigenes	61.0444464818	3.403613	3362	0.8719046495589999	shRTF3
shRTF3_metabat_045.fasta	98.11	6.04	7.69	42	1	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	54.666923261499996	2.380112	1974	0.906209035541	shRTF3
shRTF3_metabat_051.fasta	93.64	0.75	0.0	29	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	52.619454265200005	2.858688	2327	0.903130037276	shRTF3
shRTF3_metabat_055.fasta	90.09	0.69	7.14	34	5	UID1328	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	unresolved	42.0706906019	2.846054	2794	0.899206409998	shRTF3
shRTF3_metabat_057.fasta	96.48	0.34	0.0	43	0	UID1236	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Anaerotruncus;s__Anaerotruncus_colihominis	55.4772714382	2.434331	2343	0.863248670785	shRTF3
shRTF3_metabat_059.fasta	92.53	0.93	25.0	32	0	UID1339	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	unresolved	44.6163674534	3.428121	3612	0.902442766752	shRTF3
shRTF3_metabat_061.fasta	85.56	0.98	0.0	43	0	UID1109	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_2;f__Peptococcaceae	o__Clostridiales;g__Desulfonispora;s__Desulfonispora_thiosulfatigenes	48.9904424124	2.14154	2217	0.8890933627200002	shRTF3
shRTF3_metabat_062.fasta	79.15	4.17	77.78	30	2	UID1372	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__;g__;s__	37.2107131788	3.263746	3558	0.8618850854200001	shRTF3
shRTF3_metabat_063.fasta	77.46	1.47	28.57	39	2	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	28.111222272800003	1.778232	2026	0.847613809672	shRTF3
shRTF3_metabat_066.fasta	91.64	0.5	0.0	29	5	UID1248	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	40.1605089219	3.655388	3668	0.8707931962350001	shRTF3
shRTF3_metabat_067.fasta	84.25	0.77	16.67	20	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	56.6102171004	2.031461	1896	0.899876000573	shRTF3
shRTF3_metabat_070_sub.fasta	80.01	0.0	0.0	33	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	56.005505811899994	2.248389	2190	0.882740486633	shRTF3
shRTF3_metabat_078.fasta	64.21	0.84	28.57	23	0	UID2663	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	s__Bacteroides_uniformis	46.6757303138	2.489017	2559	0.8979327983700002	shRTF3
shRTF3_metabat_087.fasta	56.71	2.08	0.0	28	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	47.668357173100006	1.532689	1632	0.915620194312	shRTF3
shRTF3_metabat_091.fasta	33.84	0.67	0.0	17	0	UID1228	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_desmolans	56.5122972321	0.958793	1118	0.8645275883319999	shRTF3
shRTF3_metabat_094.fasta	49.06	0.19	0.0	18	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	46.203965688900006	1.7923669999999998	2127	0.898140280422	shRTF3
shRTF3_metabat_099_sub.fasta	61.21	0.67	0.0	29	0	UID1228	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_desmolans	57.087659144899995	2.073999	2354	0.865100706413	shRTF3
shRTF4_maxbin_001.fasta	98.36	0.94	0.0	43	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	46.119994407600004	4.742791	4115	0.896407410742	shRTF4
shRTF4_maxbin_006_sub.fasta	89.25	0.0	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.729663599	2.675589	2223	0.899893444023	shRTF4
shRTF4_maxbin_007.fasta	99.52	0.48	100.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	55.07470507399999	1.962348	1693	0.914367889895	shRTF4
shRTF4_maxbin_008.fasta	98.22	0.0	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.562856673199995	2.214572	2045	0.897696710696	shRTF4
shRTF4_maxbin_010.fasta	98.08	0.16	0.0	43	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.15396600770001	2.099792	1777	0.876647782257	shRTF4
shRTF4_maxbin_014_sub.fasta	97.3	1.35	0.0	43	0	UID1372	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	35.1018880617	3.669286	3203	0.859372095825	shRTF4
shRTF4_maxbin_017.fasta	96.6	0.17	0.0	43	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	55.7425376745	2.904651	2558	0.889379137115	shRTF4
shRTF4_maxbin_024_sub.fasta	87.49	4.71	0.0	28	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	38.4813301561	3.712096	3411	0.865875774764	shRTF4
shRTF4_maxbin_032.fasta	82.64	5.87	4.55	43	0	UID1109	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_2;f__Peptococcaceae	o__Clostridiales;g__Desulfonispora;s__Desulfonispora_thiosulfatigenes	50.168263248	2.0512330000000003	2159	0.894048603937	shRTF4
shRTF4_maxbin_036.fasta	86.55	2.49	0.0	39	0	UID1237	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Subdoligranulum;s__	59.81525731479999	2.122294	1985	0.846944862493	shRTF4
shRTF4_metabat_01.fasta	98.92	0.0	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	43.6201310876	2.427004	2030	0.921140632648	shRTF4
shRTF4_metabat_06_sub.fasta	95.38	0.38	0.0	42	0	UID2652	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	s__Parabacteroides_gordonii	43.3573384042	6.220075	5300	0.904741502313	shRTF4
shRTF4_metabat_07.fasta	92.41	1.29	33.33	42	1	UID1256	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	unresolved	46.3362912218	4.286936	4071	0.876182896129	shRTF4
shRTF4_metabat_08.fasta	98.29	0.38	0.0	31	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.715502729099995	2.647702	2152	0.891987844554	shRTF4
shRTF4_metabat_09.fasta	98.08	2.97	0.0	42	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.4173166738	3.853906	3632	0.887229475758	shRTF4
shRTF4_metabat_10_sub.fasta	94.69	2.38	0.0	27	0	UID1287	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__;s__	42.4808961081	4.418266	4224	0.879643733537	shRTF4
shRTF4_metabat_11.fasta	72.41	0.0	0.0	41	0	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	47.912955994200004	2.658147	2120	0.880790264797	shRTF4
shRTF4_metabat_12.fasta	95.56	0.34	0.0	39	0	UID1230	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_valericigenes	58.373670932299994	2.895266	2830	0.864029073667	shRTF4
shRTF4_metabat_13.fasta	93.04	1.83	9.09	23	6	UID1327	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	f__Peptostreptococcaceae;g__Clostridium;s__	40.367307715500004	4.310987	4195	0.870401372122	shRTF4
shRTF4_metabat_14_sub.fasta	97.59	3.16	0.0	42	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	45.5658777856	5.3440629999999985	5009	0.8990361827700001	shRTF4
shRTF4_metabat_18.fasta	95.4	2.3	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	39.9751193517	3.791463	3588	0.907839269432	shRTF4
shRTF4_metabat_19.fasta	97.5	0.57	50.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	53.546336554899995	2.669402	2214	0.926850657938	shRTF4
shRTF4_metabat_22_sub.fasta	98.68	3.17	29.41	36	7	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	48.1645687026	3.191868	2681	0.898310957721	shRTF4
shRTF4_metabat_23.fasta	99.46	0.54	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	44.610951720699994	2.672084	2257	0.90897254727	shRTF4
shRTF4_metabat_25_sub.fasta	93.64	0.78	0.0	36	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	46.7327478342	3.020082	2610	0.912076559511	shRTF4
shRTF4_metabat_26.fasta	97.55	0.0	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.780956177700006	2.506064	2067	0.92480040414	shRTF4
shRTF4_metabat_28.fasta	89.74	1.44	0.0	26	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.356859811999996	1.973923	1709	0.901173450028	shRTF4
shRTF4_metabat_29_sub.fasta	97.45	0.0	0.0	43	0	UID4182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	unresolved	44.2434703374	2.534294	2317	0.881363409297	shRTF4
shRTF4_metabat_30_sub.fasta	99.04	0.48	0.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.9052240454	2.006749	1630	0.8513924760889999	shRTF4
shRTF4_metabat_38.fasta	89.22	0.95	0.0	35	0	UID1342	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Peptostreptococcaceae_2;g__Clostridium_2	51.3533609122	3.5927010000000004	3593	0.905199458569	shRTF4
shRTF4_metabat_40_sub.fasta	94.25	1.13	0.0	32	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.390765241400004	2.552225	2101	0.899734153533	shRTF4
shRTF4_metabat_43.fasta	91.58	1.12	0.0	39	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	64.1202125419	1.6394529999999998	1479	0.8680169544349999	shRTF4
shRTF4_metabat_44.fasta	87.53	1.4	33.33	16	1	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	52.9063996811	2.638398	2217	0.901162372015	shRTF4
shRTF4_metabat_45.fasta	75.1	4.36	0.0	41	0	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	29.6013308571	1.514505	1586	0.881158530345	shRTF4
shRTF4_metabat_46.fasta	79.73	1.0	66.67	25	1	UID2663	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	s__Bacteroides_uniformis	46.57001429859999	3.212597	3096	0.893930984808	shRTF4
shRTF4_metabat_48_sub.fasta	87.89	0.41	33.33	30	2	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	54.8470229837	2.107724	1926	0.908719547721	shRTF4
shRTF4_metabat_62.fasta	63.32	1.71	0.0	29	0	UID2142	k__Bacteria	p__Cyanobacteria	32.9583323708	1.171995	1438	0.8928331605509999	shRTF4
shHC1_maxbin_002.fasta	97.98	0.16	0.0	42	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.13617083649999	2.122407	1796	0.8763210826200001	shHC1
shHC1_maxbin_003.fasta	98.22	0.0	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.577663226700004	2.225993	2055	0.899590429979	shHC1
shHC1_maxbin_006.fasta	96.13	1.58	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	46.24313030760001	4.335395	4262	0.901000254879	shHC1
shHC1_maxbin_008_sub.fasta	97.59	5.17	4.76	42	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	37.9806671301	5.373785	5157	0.8566161467199999	shHC1
shHC1_maxbin_011.fasta	97.96	0.0	0.0	43	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	55.59752082470001	2.805195	2445	0.8880534151809999	shHC1
shHC1_maxbin_014.fasta	97.91	1.72	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.786644798699996	3.462571	3171	0.878741836629	shHC1
shHC1_metabat_02.fasta	100.0	0.0	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	43.6722253237	2.443416	2051	0.921494334162	shHC1
shHC1_metabat_05.fasta	87.86	0.85	0.0	42	0	UID2142	k__Bacteria	p__Cyanobacteria	33.0980370953	1.813178	1848	0.909468899358	shHC1
shHC1_metabat_06.fasta	74.36	0.48	100.0	42	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	54.6840079109	1.399592	1207	0.923446975976	shHC1
shHC1_metabat_11.fasta	95.16	0.08	100.0	38	1	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	55.1674486628	2.167908	1844	0.920982347959	shHC1
shHC1_metabat_12.fasta	99.52	1.44	0.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.8196094214	2.008408	1617	0.850547299154	shHC1
shHC1_metabat_13.fasta	96.92	0.0	0.0	42	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	56.131739358199994	2.394448	1952	0.8933908775630001	shHC1
shHC1_metabat_14.fasta	98.22	0.38	0.0	37	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	48.4163299881	2.979938	2470	0.897754248578	shHC1
shHC1_metabat_17.fasta	98.3	0.38	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.8091611387	2.601917	2091	0.891258637382	shHC1
shHC1_metabat_18_sub.fasta	98.65	0.68	0.0	43	0	UID1372	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__;g__;s__	36.8857718214	4.3215949999999985	4054	0.8559670677150001	shHC1
shHC1_metabat_20.fasta	97.49	0.9	0.0	42	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	44.7137016245	2.6495580000000003	2216	0.908819886185	shHC1
shHC1_metabat_21.fasta	98.52	0.74	100.0	43	0	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	47.75528665	3.24841	2691	0.884418530912	shHC1
shHC1_metabat_22.fasta	98.32	1.68	0.0	43	0	UID1248	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	32.168470690999996	3.703473	3382	0.8733432105490001	shHC1
shHC1_metabat_23.fasta	32.46	0.0	0.0	36	0	UID2719	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	46.4234553708	0.9268	851	0.856211696159	shHC1
shHC1_metabat_25.fasta	91.21	1.34	0.0	39	0	UID1239	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Ruminococcus	49.7378208091	2.475788	2607	0.887661221397	shHC1
shHC1_metabat_26.fasta	97.55	0.38	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.950646683900004	2.719512	2234	0.905020827266	shHC1
shHC1_metabat_27_sub.fasta	95.78	0.0	0.0	31	0	UID4182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	unresolved	44.2568358664	2.5297110000000003	2328	0.882469578541	shHC1
shHC1_metabat_28_sub.fasta	96.85	1.16	0.0	28	0	UID2662	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	unresolved	46.900271401000005	3.77071	3176	0.880683478708	shHC1
shHC1_metabat_29.fasta	95.54	0.38	0.0	21	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	46.871918822299996	2.912986	2517	0.912825533662	shHC1
shHC1_metabat_32.fasta	95.24	0.38	0.0	38	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	52.9169924046	1.967098	1683	0.934476065758	shHC1
shHC1_metabat_33.fasta	96.79	0.94	25.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.290479663599996	2.326885	1953	0.921710785019	shHC1
shHC1_metabat_34.fasta	96.64	0.38	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	55.0048778491	2.248047	1868	0.909086865177	shHC1
shHC1_metabat_39_sub.fasta	91.57	5.87	0.0	31	1	UID1295	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	unresolved	45.3704759526	4.513539	4267	0.864863469663	shHC1
shHC1_metabat_40.fasta	82.25	0.83	33.33	31	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	54.135831862799996	2.222261	1946	0.923949077089	shHC1
shHC1_metabat_43.fasta	94.21	0.34	0.0	42	0	UID1237	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Subdoligranulum;s__	58.6126007778	2.499223	2316	0.8506715887299999	shHC1
shHC1_metabat_44.fasta	67.24	5.56	61.9	27	15	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	45.8204345002	2.912358	2565	0.897394825773	shHC1
shHC1_metabat_46.fasta	83.11	2.85	0.0	34	0	UID2142	k__Bacteria	p__Cyanobacteria	33.7352902138	1.774348	1946	0.879535468803	shHC1
shHC1_metabat_47.fasta	87.99	0.0	0.0	35	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	52.728811949	2.116932	1910	0.902766834268	shHC1
shHC1_metabat_49_sub.fasta	90.08	1.99	0.0	43	0	UID1327	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	f__Peptostreptococcaceae;g__Clostridium;s__	48.142122066199995	3.157336	3095	0.878786419944	shHC1
shHC1_metabat_50.fasta	83.22	0.54	40.0	24	3	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.9967968645	2.012277	1826	0.890865919553	shHC1
shHC1_metabat_51.fasta	79.26	0.85	0.0	24	0	UID1341	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_rectale	44.6249185478	3.145797	3480	0.90255410632	shHC1
shHC1_metabat_53_sub.fasta	44.1	1.42	0.0	24	0	UID1213	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	unresolved	35.382480695	1.162637	1501	0.882504169401	shHC1
shHC1_metabat_54.fasta	67.23	0.36	0.0	40	1	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	29.5654891927	1.378057	1514	0.8828415660600001	shHC1
shHC1_metabat_57.fasta	83.66	0.24	0.0	26	0	UID1231	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	63.062663238	2.334549	2449	0.867830146208	shHC1
shHC1_metabat_79.fasta	39.64	0.0	0.0	16	0	UID3809	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	unresolved	48.4749727934	0.344463	438	0.904059361963	shHC1
shRTC1_maxbin_001.fasta	98.36	0.94	0.0	43	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	46.183510662299994	4.982147	4361	0.892782168009	shRTC1
shRTC1_maxbin_004.fasta	99.47	0.0	0.0	40	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	55.2868896785	1.895415	1646	0.918597246513	shRTC1
shRTC1_maxbin_005.fasta	69.43	0.0	0.0	40	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	52.1746007555	2.080191	1673	0.898535759457	shRTC1
shRTC1_maxbin_007.fasta	98.22	0.59	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.5652113971	2.176464	2005	0.899443317234	shRTC1
shRTC1_maxbin_009.fasta	98.08	0.88	0.0	43	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.375766428999995	2.064829	1753	0.881798928628	shRTC1
shRTC1_maxbin_016_sub.fasta	16.69	2.36	11.11	27	2	UID1277	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Dorea;s__Dorea_longicatena	43.9280121562	1.380897	1759	0.8911294615019999	shRTC1
